Vehicle_ID,Date,Distance_Travelled (km),Fuel_Consumed (L),Maintenance_Cost (USD),Trip_Count,Driver_Name,Region,Revenue (USD),Trip_Duration (hours)
V7570,2024-02-01,248.91988401400062,24.525934338724802,110.20913162845348,3,Diana,North,1560.4288686554482,1.4155212575056475
V1960,2024-02-02,172.92507996414625,40.296933985555,121.46744101083085,2,Diana,West,130.91051814315782,3.7566630636268092
V3697,2024-02-03,389.7244146507668,30.463548257796575,415.50532844246754,5,Alice,North,1506.9807198420076,8.800095655683478
V7209,2024-02-04,101.21787864959079,43.60821410136512,375.6535034816038,7,Ethan,North,979.4699932720448,2.5012862950430352
V1035,2024-02-05,243.46113502905067,9.291282596182853,384.5567817086032,6,Alice,West,1593.7364760502833,8.373251290883394
V7396,2024-02-06,177.46091153620222,28.76716335387416,436.25070586410834,7,Bob,North,1701.5286642806152,6.106701011451717
V5345,2024-02-07,355.31881464205986,6.91482909276703,414.08834835126095,7,Ethan,West,185.99156110176494,6.0749269779816935
V8454,2024-02-08,268.9847390139129,14.513767514804623,267.3294572525873,10,Ethan,West,890.8779670732852,1.908034928386762
V5673,2024-02-09,350.2096514313573,44.06526007617225,96.30677246672022,4,Bob,West,1438.3192544097474,8.227248651275259
V7930,2024-02-10,70.43781317199239,44.93994381655221,169.33908477867624,9,Diana,North,696.4980759896033,8.849396932499129
V8973,2024-02-11,227.86852823943303,26.3975129440373,263.2617321135466,1,Diana,West,1475.77990118039,5.814960178306798
V3536,2024-02-12,319.69623062500267,7.095288683378448,85.11191408818871,2,Charlie,West,1538.9731025211047,6.178665057008666
V4111,2024-02-13,53.45918865494729,8.345662696654298,428.62176367385223,2,Diana,South,954.9010208639482,4.070560755261688
V5861,2024-02-14,185.63871290829655,46.65131645364154,442.0796438527309,9,Alice,North,1634.8847300085524,2.7750318413710593
V4566,2024-02-15,145.05529064914055,45.46902428892539,33.89511647368913,5,Bob,North,748.5353219268267,10.223454357674177
V1958,2024-02-16,111.75566236579715,30.357943882159258,112.52645447914794,9,Diana,West,1844.4126610126727,7.676874131751554
V9883,2024-02-17,164.98377680965666,6.480580106906235,419.8063678767446,10,Ethan,South,1639.0114169989845,2.949602642920547
V1998,2024-02-18,197.6550601720285,46.79448625645967,421.7488052521736,6,Bob,South,501.02990457166754,2.36566521138841
V6138,2024-02-19,53.478457956190375,19.151811195199294,139.75532543565407,6,Diana,East,248.61900597330688,9.155911313737516
V1936,2024-02-20,386.15635554339553,48.266113544420264,239.0953602214787,5,Alice,East,1966.153756884489,2.8529871095228065
V1821,2024-02-21,129.06266084412903,31.416624683801977,460.65491328373577,4,Charlie,South,592.7035782938449,8.385313715036805
V8811,2024-02-22,221.09335057185632,38.851451143108925,358.2242937056175,10,Charlie,North,1379.4766485842185,1.1233167979956757
V9238,2024-02-23,366.65206852219865,37.07201299772119,151.50919926769228,4,Bob,North,924.217949176687,4.005774912897208
V9701,2024-02-24,275.1180559502959,22.92332091778049,415.2830200107758,8,Alice,West,134.0389163129734,5.847237899444676
V3579,2024-02-25,425.0093910889452,8.462187114860564,262.4606599698386,7,Alice,East,850.3743016845634,2.957342515762125
V1931,2024-02-26,412.7900839550437,12.310261282161765,324.9967083564051,10,Alice,South,125.27873982710508,8.858534994564156
V9320,2024-02-27,82.43397346647103,15.821248743692905,79.458972267536,1,Diana,West,1346.0218467304687,10.819564762901406
V2312,2024-02-28,437.79396291016485,42.55927520412884,34.67033234335691,5,Charlie,North,974.3097328724848,6.85528685434037
V4044,2024-02-29,69.03601770325612,22.512047331531146,198.78404553694747,3,Alice,West,869.6740355393512,5.862639581145093
V2122,2024-03-01,58.43369146354057,45.34365951512239,305.14092485703264,7,Ethan,West,1349.6624777840616,1.5253162473552861
V2113,2024-03-02,464.52309552608557,19.927842782982285,105.2401731986536,9,Diana,South,1514.0689771144548,7.9826945284502955
V4853,2024-03-03,437.9495061254299,39.00241690344015,437.8307705208622,2,Ethan,West,1479.2316691933029,6.751619108402237
V7615,2024-03-04,309.091622331574,11.297776740583878,301.7025192427649,9,Ethan,South,675.3199657436371,8.287939361337681
V2964,2024-03-05,308.02985639862936,49.48150810613464,187.88475278943417,2,Bob,East,1644.9517112258939,8.260444483660972
V5033,2024-03-06,369.2745327060204,37.58736065424417,98.4865349685684,9,Diana,West,1271.815170238798,2.1307261533796953
V1651,2024-03-07,237.96228192956625,27.53567832369763,449.3561217498538,5,Ethan,North,1412.2583551721718,8.593813839491954
V2343,2024-03-08,101.8280176987092,48.84454973461984,379.501344552768,6,Diana,North,1929.9690597620408,5.883853529219089
V7868,2024-03-09,59.38545156113696,7.416339437632712,350.64825805565806,2,Alice,West,1382.694349069109,7.580258854115926
V9565,2024-03-10,196.14568075048123,24.66897137795746,156.83330068868574,9,Bob,East,1628.8173964250657,1.5353116430081921
V6183,2024-03-11,410.5949694397035,42.740359592592874,205.55152195567265,5,Charlie,North,266.50674818210314,5.151350844191437
V5272,2024-03-12,328.1563684869081,20.326673591379766,98.19555468733783,9,Ethan,East,356.7164996740538,3.2191185669379387
V4346,2024-03-13,424.4116608822682,39.6052544014449,294.68386928974434,10,Bob,West,462.5239581810961,3.746697598107842
V6147,2024-03-14,463.8963882836231,47.96862786115996,483.16045241708247,5,Bob,East,1650.339623765513,10.996320229947147
V4910,2024-03-15,89.65844658404811,22.85163721890318,431.4133699703851,8,Bob,South,1422.4616396724334,3.199842602053662
V5351,2024-03-16,430.0179619166136,39.80997122590951,330.7423480455114,7,Bob,North,457.62009644599885,1.1764228764065359
V7484,2024-03-17,159.49241367023015,6.33315465253243,345.29371812366594,10,Alice,East,150.94906387877458,1.3073858684465056
V3144,2024-03-18,314.99207973631036,17.29971628829588,149.1601180490994,8,Diana,North,1014.1226681499489,1.1601596080383876
V5915,2024-03-19,285.78314435028426,49.66636453028588,216.56345431786022,4,Charlie,East,375.79296182472746,10.025792040777727
V8491,2024-03-20,228.09501358669985,27.077155524985695,29.625131599771706,6,Charlie,North,559.3824127912378,8.47955478249821
V6180,2024-03-21,189.6235528261376,21.011503896763156,394.5457588451088,8,Diana,North,1699.9704486840396,1.6948863374162184
V2188,2024-03-22,202.78097651680875,47.351428023682644,388.43490963768863,8,Charlie,West,1730.559779711231,11.546197807082136
V1152,2024-03-23,199.88088012190937,24.43315758077951,24.27103331362197,10,Bob,East,1123.3068165387024,2.062635263548536
V8508,2024-03-24,125.65971862055896,35.58626861396715,457.5274102651384,1,Alice,West,263.57773968386607,10.189235911778788
V2638,2024-03-25,279.7174780439667,34.73023583816939,330.7383460040116,8,Bob,North,1562.47017816088,8.305196299006877
V2200,2024-03-26,101.31198792734864,8.856235293653107,308.54813623737624,2,Bob,East,381.5147288186793,8.9641264664942
V9808,2024-03-27,279.4784280453374,32.83771506169495,24.06258901513823,5,Alice,East,901.5705268193183,1.4841376362180716
V4492,2024-03-28,457.6652292110227,40.9124828211236,141.14741185311271,2,Ethan,South,321.27175715267964,6.637501107040957
V9288,2024-03-29,207.21886946257112,37.08988397052735,406.4410732138334,7,Charlie,North,1814.5891389966177,9.971867699910373
V5345,2024-03-30,377.3205975532569,8.691710435291686,166.62065522458727,4,Alice,South,1503.6842453102497,4.549475335945154
V3170,2024-03-31,418.5268706861834,11.939943373948328,484.1717328168208,4,Diana,South,946.0053021561133,7.894650780297986
V6718,2024-04-01,416.76665258750637,37.02547196503775,328.5153494192787,6,Diana,East,1021.5889908062627,7.871406885074916
V2127,2024-04-02,156.32098202602594,33.52553968833729,223.42726431661714,7,Diana,South,137.29277948747,11.277601048042841
V5002,2024-04-03,115.89989822496247,38.284488003946755,200.70821709008038,6,Ethan,North,954.0809289509796,5.34570313489553
V7054,2024-04-04,138.77231127079247,19.25052029066913,187.38041565059905,9,Alice,West,560.9963326345605,5.706683250731554
V5669,2024-04-05,321.0795433729246,9.79479129700675,140.9593804533805,9,Ethan,South,660.1796730005582,3.556489514943807
V3584,2024-04-06,392.09688299610144,5.233785006651355,244.01504743866352,1,Diana,South,1675.9564487955956,2.164738460796621
V8179,2024-04-07,344.9790547334326,18.872035481133413,345.0541550659104,5,Bob,East,844.2934475597152,4.55704610727606
V9900,2024-04-08,129.71575802625313,21.196287380610347,415.6691943059185,4,Bob,East,734.3151063841666,1.1649402933086033
V5956,2024-04-09,397.7816401614021,17.13948994577239,210.63321918661768,5,Ethan,East,295.0606912209,8.193920355131048
V9666,2024-01-01,272.3526612578249,10.962815202238971,69.10980942492807,2,Diana,West,1710.4961071526732,1.1317951625664022
V1128,2024-01-02,389.5006213611436,13.432630258754475,265.5265843847849,7,Diana,East,920.3971099929896,3.3404473367820318
V5905,2024-01-03,391.94471732348677,25.197965465965314,337.9306172126011,6,Diana,North,889.8032211688973,3.421058131204389
V2697,2024-01-04,252.00736564777836,29.963300027399047,424.77629604117305,2,Diana,North,1041.8361008200704,8.237578727051122
V3200,2024-01-05,465.86941627354673,23.36198787874119,199.6302863173143,9,Alice,East,1199.45640811395,4.0630338650151705
V5333,2024-01-06,304.02130253125966,6.181785680598374,330.7242176310034,3,Ethan,East,1489.0492391078067,7.863003336331096
V2891,2024-01-07,335.88424357726706,20.92614293053665,312.34405022624804,8,Ethan,West,1998.1500987147658,1.4833283703077123
V2753,2024-01-08,331.03480074885266,9.187891720694337,163.26844460158276,6,Alice,West,170.33270840528138,10.74006055596597
V3546,2024-01-09,438.91109367413725,31.91197090074228,71.89017468120485,6,Bob,North,859.3927072256193,5.522065194821929
V5462,2024-01-10,332.2478331048973,19.599364875758567,50.641785870612765,4,Ethan,West,1075.375870786418,9.442996439245045
V5616,2024-01-11,117.9308306268846,22.335706282819267,494.4132635944482,10,Charlie,East,1476.7669518429118,6.495336270437593
V4450,2024-01-12,80.72881632309024,18.133130808334442,327.48547789503476,5,Ethan,West,1877.0338124742286,11.89521721094809
V6617,2024-01-13,248.99362872632818,22.450980172027716,433.51596812087865,3,Ethan,East,1819.6389701344783,8.837842195466138
V4335,2024-01-14,186.2691958125558,8.811478261783513,145.3505158047185,4,Bob,North,1748.504971914089,9.703857503055364
V5325,2024-01-15,173.60315036877165,45.55112201853949,361.32501227446005,8,Alice,South,540.6209935035677,11.144463005327548
V9280,2024-01-16,75.27745409588512,45.73434084410115,448.33942288684773,4,Bob,West,215.33889624317538,7.261255680665748
V9004,2024-01-17,278.30159838040015,49.01778788062493,163.4197337211135,4,Bob,North,136.13735215223295,3.77134168557362
V5114,2024-01-18,189.68353277283992,30.738219383729277,91.96606224999513,4,Alice,North,1195.166368783379,2.042190243292887
V1832,2024-01-19,253.36123866530698,12.631231552654647,387.4277063857391,5,Charlie,West,1151.1858017792558,4.567897199061324
V2512,2024-01-20,75.60052287527857,22.13294105699344,451.84978147783755,4,Alice,South,608.9128546153506,7.939613160934068
V7939,2024-01-21,424.26348424840467,11.247802653173753,406.6063148640943,4,Bob,East,1331.770542953619,5.274219851619792
V5533,2024-01-22,84.52895052805475,18.550906941878093,405.13459733734953,4,Alice,North,1789.3671296487908,11.170087417185568
V1722,2024-01-23,438.9125152663576,27.190577399485313,308.01598454987436,4,Ethan,North,322.187406868478,9.485470508269431
V1058,2024-01-24,434.88201715524065,7.847021762462948,337.0545553669419,10,Ethan,South,1283.1237106325664,2.4622457970120903
V6464,2024-01-25,326.7537747870081,24.560432116823524,346.76276018594325,6,Charlie,East,1327.7416442249105,2.9286415054566257
V3143,2024-01-26,278.1805178002798,23.949605289763593,366.2159348444531,3,Charlie,North,951.8182473277853,9.378879112926404
V5291,2024-01-27,258.2202465172725,26.79040912702678,334.59227382197196,2,Alice,South,928.8370075787094,8.56387607378987
V3647,2024-01-28,299.44236710223674,8.461461262782072,498.785167797582,2,Alice,West,406.53352921620365,11.758236843102397
V8239,2024-01-29,406.31800876941134,16.326488200500627,144.52461090175467,2,Alice,South,1479.7973570613744,8.330076480682449
V8007,2024-01-30,453.14454450056115,16.096553075615134,220.91152931904395,8,Diana,South,991.5568303563447,1.7426483160716095
V1158,2024-01-31,252.38016664290782,33.12651594960026,206.37196208262,10,Bob,North,932.4103082790666,1.194136781199771
V2832,2024-02-01,414.417162964087,31.721287911758537,36.95312231668364,1,Bob,East,1064.508295934159,11.033135804797753
V2232,2024-02-02,343.32685459187445,13.79967011961172,359.8731005004181,9,Charlie,West,1216.5515491905307,5.938027219519655
V3442,2024-02-03,194.68704329619277,9.81375654114059,294.58036833768375,1,Ethan,South,1401.450760248234,6.621287554849024
V9938,2024-02-04,264.03306257438123,18.70960980880656,111.15927699744833,8,Ethan,West,1851.2976336776483,9.159953143869938
V1590,2024-02-05,117.88748451303734,47.69705580775543,368.7439407588337,6,Ethan,East,1721.562203770038,6.537620488272264
V7049,2024-02-06,77.84316504549533,19.949774689023215,126.73433310860908,10,Ethan,West,1458.8784087316726,8.750920436324101
V3426,2024-02-07,96.57584477167623,32.90864845436102,276.6248487412223,6,Bob,West,990.0878343671654,1.1462084916134547
V8041,2024-02-08,454.6070752800981,41.18344078808221,396.75058654213615,8,Diana,North,1778.0294474769285,1.2333471758651386
V3088,2024-02-09,204.54699912722043,19.82937723256671,455.1327226424263,10,Ethan,East,1473.6905064555394,9.348351343457203
V1685,2024-02-10,371.44199712535817,20.063130068613063,342.49686846195624,5,Charlie,South,841.7053425582228,2.3646177902619154
V6050,2024-02-11,277.0470506754308,41.69639615013514,263.5111306912713,8,Alice,North,892.036048940222,3.6003595822829464
V6974,2024-02-12,127.65151014636422,43.67788101953758,425.8012372374057,3,Alice,North,1888.274282059847,5.713476585818105
V1653,2024-02-13,161.48467561922791,48.840141942707305,423.50657340627197,9,Charlie,South,1339.7503569402604,3.679003036152038
V6862,2024-02-14,246.99122343915485,11.125601221021917,440.71749648421303,5,Charlie,East,784.4855786289875,1.873286036097654
V4441,2024-02-15,247.73980629318095,19.429931991878945,106.94521174592037,7,Charlie,West,997.4172086979046,2.513110310731529
V5088,2024-02-16,285.2366158694955,47.62755149072523,66.84947063010048,4,Diana,East,1944.7891146288025,6.485991301110103
V2684,2024-02-17,121.43579359169362,14.038316991593227,81.4131870541056,10,Alice,East,407.84893320128697,3.2221296628443623
V6794,2024-02-18,217.78339194559717,19.138247653794863,144.1528882688998,3,Diana,West,493.69632256529246,5.1332273725289
V7658,2024-02-19,177.30211037648803,48.40585803926572,408.00505718838565,1,Ethan,West,1412.325342920297,8.062427866585358
V3532,2024-02-20,233.94622876129415,48.592634978601296,386.2007447932652,9,Alice,West,263.7646054283324,3.6187036496214606
V4878,2024-02-21,202.2652160786388,18.115166821102395,107.87281136604562,7,Charlie,East,1017.4905534482259,8.978392650029264
V3662,2024-02-22,319.0486380723453,36.27309954524495,346.26193725916556,8,Diana,South,429.25309672221545,11.874065156315575
V3900,2024-02-23,405.15211920364914,27.095329080144605,181.103582338457,9,Bob,East,396.9967793742053,5.880988226322918
V7755,2024-02-24,341.2874106361881,30.914567673123226,62.86391456933082,1,Alice,South,1035.1528964319607,10.650650982674868
V1406,2024-02-25,79.66033442587286,15.909093355125789,190.53603013751956,9,Charlie,East,1607.6166658876111,2.4769371305360703
V3938,2024-02-26,92.52767638179245,21.92248860458662,377.22076608454785,6,Charlie,South,1891.8039268863033,4.492925271985103
V6442,2024-02-27,355.27070517803645,41.74225319448109,167.40093023946008,7,Ethan,West,1038.0776493023232,9.656679700057452
V7745,2024-02-28,177.86613824515118,22.682080838275695,398.2834096676477,3,Diana,East,545.9659203732206,1.4356822425842384
V5065,2024-02-29,375.6801447511078,10.124952062539915,179.0322257459727,8,Ethan,East,1157.9779706105123,9.709577484080512
V5371,2024-03-01,345.4538388847151,30.373272888295368,145.06843299473772,2,Bob,North,1998.596323538185,5.563827411297788
V3608,2024-03-02,457.85421372365477,31.650216541267348,161.14453839216452,9,Bob,South,781.6948315033436,9.939815947212324
V2771,2024-03-03,442.9758479272425,29.553308845286995,428.5826663414769,8,Ethan,East,595.5352163194368,9.256060021077294
V7267,2024-03-04,200.01291622725046,35.67706849085394,245.8575524819265,6,Alice,East,1386.162930737066,3.5191102423987033
V1634,2024-03-05,312.2327815638888,29.754462064886276,435.868817452419,1,Alice,West,431.9581104301101,9.06160442265848
V8711,2024-03-06,113.64277126294303,47.88520751688332,300.1158174764386,1,Ethan,South,1732.9771764536886,4.770012569909832
V4644,2024-03-07,207.4193543911299,25.77300002749168,473.264472320037,4,Ethan,South,1056.6099096890016,3.2639917875262294
V4269,2024-03-08,485.4634284617351,36.87651730652286,54.1835539539564,7,Alice,East,1632.949531234537,1.5948137936961095
V8541,2024-03-09,364.31598326534646,24.730472943900885,446.92450950578615,10,Diana,South,741.696033762238,11.094459923469023
V6728,2024-03-10,226.38109295091215,18.109904359338287,260.22913975649806,2,Ethan,South,316.54165739841426,11.872139042107154
V6000,2024-03-11,317.76855266820866,36.177587569595424,436.3989222551504,6,Charlie,South,530.7114864089135,9.815969881123662
V4728,2024-03-12,472.10098980459236,41.853450560200635,203.2012255066818,6,Diana,South,1167.7647525502869,8.65905853297207
V4652,2024-03-13,189.31184933718242,40.80455761981795,163.21076183238236,10,Ethan,South,1024.094065948293,3.446884599988871
V1387,2024-03-14,219.5056877253351,23.411371561020566,45.94974590843606,5,Charlie,North,1987.9593614236712,10.599763610931822
V4164,2024-03-15,406.2478810385946,27.468644688003213,430.035089793605,3,Charlie,North,1591.2830276411612,6.7361912022382535
V7528,2024-03-16,415.93315271666046,33.50012178441486,85.93532440309949,9,Ethan,East,1561.810412918665,3.0190002088693504
V6378,2024-03-17,351.5523799976251,15.890952545185948,116.14236358166889,5,Ethan,South,1563.1802966271036,7.92760764111928
V5564,2024-03-18,423.03153780250904,34.639833583954314,216.41208644100996,4,Ethan,West,1158.3424650746085,1.710785683755085
V2137,2024-03-19,382.44860245826726,37.18563760847418,293.31372222725787,5,Charlie,East,1803.0036284568823,6.4080651832359585
V5573,2024-03-20,358.4364981249093,40.50845434490283,455.1780485629412,8,Bob,East,1721.4754813258169,11.490273089089392
V6753,2024-03-21,286.8770028803783,8.32843110120298,239.6342878695398,10,Ethan,South,1760.0217832567998,1.5731754822882742
V9346,2024-03-22,340.71116933006954,49.58152764966356,171.86405967138026,6,Ethan,South,1248.1500206293401,11.912138257599265
V7548,2024-03-23,240.53286484494666,26.56556148976818,363.5208589328173,6,Diana,North,297.8698435587386,11.32101979290262
V9785,2024-03-24,212.82264335605308,23.036229379821815,393.89176516823096,3,Ethan,East,195.80187991709244,2.3811709956031533
V6425,2024-03-25,213.16895104191997,27.797568936327906,254.03880595909158,8,Diana,East,1897.9086818685437,2.9104340711156804
V1452,2024-03-26,131.1183152945801,46.41764830152331,322.89573068609366,7,Diana,South,1618.0750822168418,7.037318104084056
V2889,2024-03-27,146.38669754400516,36.126898965414846,104.87564795046114,4,Bob,East,1929.0295071827936,9.74756401963487
V5279,2024-03-28,476.45072039045607,29.464034152436497,324.55950519328206,7,Ethan,West,1535.952238818769,3.2481066480235112
V3925,2024-03-29,268.8219143927273,40.582441267216666,22.262480683517047,6,Bob,South,1951.8535375684091,6.58167003735758
V5349,2024-03-30,151.94437094024926,21.178827185731695,151.29337385671982,6,Charlie,East,1585.139551461397,5.6886379791414745
V1626,2024-03-31,111.90440892968569,45.29756819124046,385.37277498319963,7,Bob,North,1258.3461112238233,6.137816722885464
V2776,2024-04-01,84.72428793539434,29.160769371106454,100.93076315979567,5,Alice,North,1730.9360794725167,2.805746927398528
V8119,2024-04-02,429.9927749086475,33.71811651548785,386.9521933499638,8,Alice,West,293.54927513643656,3.172898878858793
V6663,2024-04-03,95.51334365055237,8.824187032294448,254.9970035024079,3,Alice,West,1168.698444066509,5.6641845251678715
V6139,2024-04-04,396.89362416339543,39.60293215640182,386.51320021063964,10,Diana,South,1063.8808816692313,7.664363583465395
V8149,2024-04-05,425.8039219855502,34.59207400613445,62.25984500434141,3,Alice,West,417.3879667882593,4.334107780001176
V9379,2024-04-06,447.65697447165275,20.97539687518203,314.95027458802963,10,Bob,East,324.3127670485675,7.340640134595208
V2894,2024-04-07,66.98637156090257,34.11499315925319,324.0740195372452,4,Ethan,South,490.23383357281205,11.644983917412471
V7311,2024-04-08,201.54396738392668,6.993351208753232,213.6288705910162,2,Diana,North,787.1130272624032,3.2154110520367962
V4114,2024-04-09,394.8384220012587,49.262369267839226,483.3573632624159,5,Diana,East,1483.8636283206467,10.486680795208947
V5173,2024-01-01,108.97206864327862,35.48623531388836,203.9918816256611,4,Alice,East,1445.5103869653049,6.29287777751815
V1727,2024-01-02,219.5239418701361,22.9827985801287,38.10815286797023,9,Charlie,West,1547.7329109698799,11.461145115629636
V8144,2024-01-03,123.01124543980272,38.87072499783226,115.71884058949614,7,Charlie,East,1046.9429008055372,4.955401289319166
V1027,2024-01-04,424.1052755101065,48.45725499712227,199.0886746051381,7,Ethan,South,1753.936153565787,5.154892376403707
V9518,2024-01-05,396.9940161789448,24.370499475058203,26.757016987823423,4,Bob,West,393.16189162043213,6.177848330550914
V9821,2024-01-06,414.0696738376855,5.474649775306099,174.66230424707314,3,Alice,East,791.100124536114,5.649669830189779
V4228,2024-01-07,124.49262458482642,16.643226668164495,419.94975995195074,3,Bob,North,1656.4054873717403,7.7033364257530055
V6967,2024-01-08,246.95303231225603,27.98043082362701,111.47682077139419,8,Charlie,West,333.6685919190247,5.767735402014622
V8066,2024-01-09,234.88637517344006,28.34589950822073,344.8391080050128,1,Charlie,North,483.5916275851879,2.714663148042871
V2146,2024-01-10,354.3633149848398,31.123323298580186,320.80972576237883,3,Alice,South,1942.3096670949808,11.49133275247473
V6409,2024-01-11,156.88859065111626,30.885592922169177,139.43509898042333,7,Charlie,North,1561.5166698482858,6.302007959916605
V6143,2024-01-12,249.88941941237405,25.060034817720805,352.89187864179064,8,Charlie,East,112.51639102474236,9.381222286787722
V3041,2024-01-13,178.21756965351122,22.60103759048763,185.28789155039402,3,Ethan,North,1686.145402769565,5.701370160240414
V5920,2024-01-14,386.84143314294636,39.75540046080944,81.88678420558531,9,Ethan,West,999.9603319801996,1.915561410393129
V9308,2024-01-15,252.01758336500316,31.486548044306627,204.10422862769298,9,Charlie,South,644.8407699133692,10.971027397638988
V6067,2024-01-16,290.3050173642175,27.520960172888053,302.5619303206745,6,Alice,West,425.39741145032883,4.302547056578225
V7691,2024-01-17,189.2605534532553,20.523532441978322,100.1696898887885,8,Alice,East,605.429695603468,6.909174484616411
V6344,2024-01-18,413.8807419908539,6.1053193861596196,415.44503824371697,5,Charlie,North,1458.8795142934164,7.081373505243141
V7592,2024-01-19,261.0570222645137,9.704721110272775,163.13708167718661,5,Charlie,East,888.5163537056927,2.9326924967036314
V5844,2024-01-20,425.80102672656835,23.718894283657065,159.59734006855356,9,Diana,North,1295.9367637596351,5.184952609987285
V3085,2024-01-21,215.52843120126477,48.27775395559867,369.35931749447013,10,Ethan,South,566.3574322168625,4.36432011417772
V4143,2024-01-22,476.2085766098553,10.22312020815386,306.2575609354411,1,Ethan,South,1531.091891465065,4.115483225335298
V7888,2024-01-23,492.9979070892098,47.33042711657868,182.1608725798078,7,Alice,East,1106.3355207538023,7.183563110726169
V7211,2024-01-24,257.7559902984451,11.375382957419673,446.22754104178,2,Bob,South,1595.7099082585112,6.289287677342713
V3851,2024-01-25,176.79727971669894,19.035065475389366,497.8267567174056,3,Bob,North,362.1892319870031,4.665575537854581
V5930,2024-01-26,221.84259538581972,25.48996858516447,184.51176284362876,1,Charlie,North,914.7634117713413,8.863497079624558
V7653,2024-01-27,287.3569048076672,14.309029679374152,452.66421254937177,4,Charlie,West,1844.2381097204066,3.152873238190777
V9977,2024-01-28,484.82066894267626,26.731669945072483,192.44042545598353,5,Diana,North,1806.3239892693668,11.07745131169173
V1006,2024-01-29,417.60105781155806,26.427313904412358,110.44449626761732,8,Diana,West,1908.4970281984054,1.04598605737967
V5978,2024-01-30,410.5666508681964,24.717467222286217,475.0804897793325,2,Alice,South,1080.695057733014,10.478206399885549
V5700,2024-01-31,112.27934057154405,36.354346948564974,460.738596243888,8,Bob,West,1396.1774139655477,9.034055061480396
V4443,2024-02-01,162.5014452150532,19.35092633979652,213.62798936054014,6,Diana,East,1893.1064870696482,5.116835954829982
V8043,2024-02-02,338.5305662920012,18.511883743187312,129.64077672119623,5,Bob,North,940.8995097623033,5.4501078663960225
V6279,2024-02-03,443.35262527350665,41.458367161341414,369.04103750543425,6,Diana,East,1563.2885360636005,5.574021826260796
V8618,2024-02-04,299.54333544099404,10.178837001445366,82.97877268024763,6,Ethan,West,1463.4888979186792,5.341146690215312
V8238,2024-02-05,96.1653792867842,43.213100362110936,372.35677726953,9,Charlie,South,1082.9625278183921,9.16413383263792
V8244,2024-02-06,430.6515245300473,34.15864627749711,303.052560703636,9,Diana,West,232.204258896996,5.2244116618116365
V4501,2024-02-07,433.0247216381505,35.47126998008978,101.11267610727062,5,Diana,East,742.7768930653384,4.385919079568504
V9375,2024-02-08,178.2783563266978,12.395934178281646,195.96389667192727,6,Alice,West,863.1366496212434,11.862742688293748
V8752,2024-02-09,393.4025736312609,49.27552117647251,332.2593824581879,1,Ethan,East,1567.5080195979542,1.7835779152561975
V3780,2024-02-10,172.75608481611047,15.97608259483967,37.93444529244573,7,Charlie,North,924.7373299061493,10.734995390676675
V2389,2024-02-11,457.3877940402085,12.850395477086028,440.7411860477486,2,Ethan,East,847.2059059326762,11.917197161448268
V5649,2024-02-12,116.30689519622193,12.20610700469117,142.77880348414058,6,Charlie,East,170.47809402894006,2.369252594061837
V9445,2024-02-13,246.86265208774137,30.19320286204384,276.6720484130434,10,Ethan,East,1852.7858370451997,11.253425145310867
V6491,2024-02-14,475.8859683552923,48.130817978027736,43.321741559233885,4,Ethan,East,386.8089900521273,2.7859862158932542
V2530,2024-02-15,149.91710310814128,15.433499633513465,497.44651215539113,10,Alice,West,1191.658794208159,9.392459413403849
V4848,2024-02-16,253.00759559931902,23.227134632611378,337.7455596021894,10,Bob,North,1957.6926544312712,11.528065642772932
V6085,2024-02-17,207.31328516239202,13.300329881812715,333.7124568323612,9,Ethan,South,1962.0894421294486,9.483974166541888
V4680,2024-02-18,62.00158586132234,33.82154944970351,29.47604792678968,3,Charlie,West,1618.234454502814,9.267351455574468
V4262,2024-02-19,73.9655992269835,24.446050359317713,351.0798792211645,5,Charlie,West,1764.04533004447,4.834365566117256
V3414,2024-02-20,275.903201611956,6.313652345407576,220.05227128618105,6,Alice,West,1948.0561797460646,8.800413119605484
V1400,2024-02-21,156.1001332385447,32.63481218173639,202.52180620525502,6,Bob,East,896.6800657198231,7.984777194063241
V1757,2024-02-22,497.53640805723103,13.879599610201085,282.69554466988427,9,Charlie,South,1782.9874157432782,5.049985950149666
V5011,2024-02-23,218.71070303799542,31.649142126216574,247.71024239731386,8,Alice,West,1431.5017495442912,1.6347507920858977
V8784,2024-02-24,62.68439548766753,22.49761011600682,93.50100709972946,8,Charlie,West,1759.7380919621419,5.238664732811647
V2193,2024-02-25,468.8716571374789,36.713102718188054,353.69217402603635,2,Diana,South,1470.946983330885,5.664443717094557
V8461,2024-02-26,427.6293294252226,14.260301571529487,322.5494432782097,7,Ethan,North,696.0209490920499,3.7147099276325215
V7790,2024-02-27,342.48230793238173,38.85464729122212,164.53589828326028,10,Bob,South,753.8989850507246,6.254981140640252
V4185,2024-02-28,406.12128686697923,41.39284048840673,337.5989965235466,5,Ethan,South,1671.306755629058,11.13615401792817
V7291,2024-02-29,111.91981447664224,7.815368816112397,337.99182362667045,8,Ethan,East,1810.396191498669,4.975557170364855
V9099,2024-03-01,179.09572879097067,9.578842192721407,149.58903177785078,3,Diana,West,1259.7620207731136,8.772148508136581
V7547,2024-03-02,423.39271241877015,44.23906985044483,310.704481723522,3,Bob,East,379.03744228601914,1.310816866697263
V4997,2024-03-03,363.23239485919265,13.413192603444203,85.83849103030829,6,Ethan,North,867.4823392015635,8.32243201210103
